	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	Nop	188	0.6666666666666666	3.019607843137255	0.18085106382978725	3	0.5
1	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.5
2	zf-CCHC	18	1.0	0.125	0.8888888888888888	3	0.5
3	CSD	64	0.3333333333333333	0.6363636363636362	0.34375	3	0.5
4	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	1	0.5
5	S4	48	0.8333333333333334	0.19230769230769232	0.8125	12	0.5
6	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.5
7	LSM	47	0.375	0.8	0.3191489361702128	32	0.5
8	LRR_8	52	1.0	2.058823529411765	0.3269230769230769	3	0.5
9	S1	60	0.0	0.0	0.13333333333333333	1	0.5
10	TPR_1	29	1.0	0.9333333333333333	0.5172413793103449	3	0.5
11	zf-CCCH	24	0.8333333333333334	0.7051282051282052	0.5416666666666666	6	0.5
12	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	1	0.5
13	Nop	188	0.6666666666666666	3.019607843137255	0.18085106382978725	3	0.4
14	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.4
15	zf-CCHC	18	1.0	0.125	0.8888888888888888	3	0.4
16	CSD	64	0.3333333333333333	0.6363636363636362	0.34375	3	0.4
17	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	2	0.4
18	S4	48	0.8571428571428571	0.1978021978021978	0.8125	14	0.4
19	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.4
20	Ribosomal_S4	61	1.0	0.4186046511627907	0.7049180327868853	2	0.4
21	LSM	47	0.375	0.8	0.3191489361702128	32	0.4
22	LRR_8	52	1.0	2.058823529411765	0.3269230769230769	3	0.4
23	S1	60	0.0	0.0	0.13333333333333333	1	0.4
24	TPR_1	29	1.0	0.9333333333333333	0.5172413793103449	3	0.4
25	zf-CCCH	24	0.875	0.7403846153846153	0.5416666666666666	8	0.4
26	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	1	0.4
27	Nop	188	0.6666666666666666	3.019607843137255	0.18085106382978725	3	0.3
28	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.3
29	zf-CCHC	18	1.0	0.125	0.8888888888888888	3	0.3
30	CSD	64	0.5	0.9545454545454545	0.34375	4	0.3
31	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	2	0.3
32	S4	48	0.8666666666666667	0.2	0.8125	15	0.3
33	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.3
34	Ribosomal_S4	61	1.0	0.4186046511627907	0.7049180327868853	3	0.3
35	LSM	47	0.3333333333333333	0.711111111111111	0.3191489361702128	36	0.3
36	LRR_8	52	1.0	2.058823529411765	0.3269230769230769	3	0.3
37	dsrm	63	1.0	0.8529411764705883	0.5396825396825397	1	0.3
38	S1	60	0.0	0.0	0.13333333333333333	1	0.3
39	TPR_1	29	1.0	0.9333333333333333	0.5172413793103449	3	0.3
40	zf-CCCH	24	0.875	0.7403846153846153	0.5416666666666666	8	0.3
41	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	1	0.3
42	Nop	188	0.5	2.264705882352941	0.18085106382978725	4	0.2
43	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.2
44	zf-CCHC	18	1.0	0.125	0.8888888888888888	4	0.2
45	CSD	64	0.5	0.9545454545454545	0.34375	4	0.2
46	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	2	0.2
47	S4	48	0.8125	0.1875	0.8125	16	0.2
48	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.2
49	Ribosomal_S4	61	1.0	0.4186046511627907	0.7049180327868853	4	0.2
50	LSM	47	0.35135135135135137	0.7495495495495496	0.3191489361702128	37	0.2
51	LRR_8	52	1.0	2.058823529411765	0.3269230769230769	5	0.2
52	Helicase_C	35	1.0	2.888888888888889	0.2571428571428571	1	0.2
53	dsrm	63	1.0	0.8529411764705883	0.5396825396825397	1	0.2
54	S1	60	0.0	0.0	0.13333333333333333	1	0.2
55	TPR_1	29	1.0	0.9333333333333333	0.5172413793103449	4	0.2
56	zf-CCCH	24	0.875	0.7403846153846153	0.5416666666666666	8	0.2
57	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	1	0.2
58	Nop	188	0.4	1.8117647058823532	0.18085106382978725	5	0.1
59	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.1
60	zf-CCHC	18	1.0	0.125	0.8888888888888888	5	0.1
61	CSD	64	0.4	0.7636363636363637	0.34375	5	0.1
62	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	2	0.1
63	S4	48	0.8125	0.1875	0.8125	16	0.1
64	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.1
65	Ribosomal_S4	61	1.0	0.4186046511627907	0.7049180327868853	4	0.1
66	LSM	47	0.358974358974359	0.7658119658119659	0.3191489361702128	39	0.1
67	LRR_8	52	0.8571428571428571	1.7647058823529411	0.3269230769230769	7	0.1
68	Helicase_C	35	1.0	2.888888888888889	0.2571428571428571	1	0.1
69	dsrm	63	0.6666666666666666	0.5686274509803921	0.5396825396825397	3	0.1
70	S1	60	0.0	0.0	0.13333333333333333	1	0.1
71	TPR_1	29	0.875	0.8166666666666667	0.5172413793103449	8	0.1
72	zf-CCCH	24	0.7	0.5923076923076922	0.5416666666666666	10	0.1
73	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	1	0.1
74	Nop	188	0.4	1.8117647058823532	0.18085106382978725	5	0.05
75	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.05
76	zf-CCHC	18	1.0	0.125	0.8888888888888888	5	0.05
77	CSD	64	0.4	0.7636363636363637	0.34375	5	0.05
78	KH_1	55	1.0	1.2916666666666667	0.43636363636363634	3	0.05
79	S4	48	0.8333333333333334	0.19230769230769232	0.8125	18	0.05
80	KOW	29	0.6666666666666666	0.3	0.6896551724137931	6	0.05
81	Ribosomal_S4	61	0.875	0.36627906976744184	0.7049180327868853	8	0.05
82	LSM	47	0.36585365853658536	0.7804878048780488	0.3191489361702128	41	0.05
83	LRR_8	52	0.8888888888888888	1.8300653594771241	0.3269230769230769	9	0.05
84	Helicase_C	35	1.0	2.888888888888889	0.2571428571428571	1	0.05
85	dsrm	63	0.6666666666666666	0.5686274509803921	0.5396825396825397	3	0.05
86	S1	60	0.0	0.0	0.13333333333333333	1	0.05
87	TPR_1	29	0.8	0.7466666666666667	0.5172413793103449	10	0.05
88	zf-CCCH	24	0.7	0.5923076923076922	0.5416666666666666	10	0.05
89	Ribosomal_L7Ae	84	1.0	1.3333333333333333	0.42857142857142855	2	0.05
90	Nop	188	0.3333333333333333	1.5098039215686274	0.18085106382978725	6	0.01
91	LRR_4	32	1.0	3.571428571428571	0.21875	4	0.01
92	NTP_transf_2	70	0.0	0.0	0.18571428571428572	1	0.01
93	zf-CCHC	18	1.0	0.125	0.8888888888888888	6	0.01
94	CSD	64	0.4	0.7636363636363637	0.34375	5	0.01
95	KH_1	55	0.75	0.96875	0.43636363636363634	4	0.01
96	S4	48	0.8571428571428571	0.1978021978021978	0.8125	21	0.01
