	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	HLH	49	1.0	1.5789473684210527	0.3877551020408163	7	0.99
1	Histone	93	1.0	5.199999999999999	0.16129032258064516	4	0.99
2	Ets	81	0.8	1.792	0.30864197530864196	5	0.99
3	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.99
4	Pou	69	1.0	2.833333333333333	0.2608695652173913	1	0.99
5	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	1	0.99
6	bZIP_1	63	0.6190476190476191	2.166666666666667	0.2222222222222222	21	0.99
7	HLH	49	1.0	1.5789473684210527	0.3877551020408163	11	0.9
8	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	3	0.9
9	Histone	93	0.6666666666666666	3.4666666666666663	0.16129032258064516	6	0.9
10	zf-H2C2_5	24	1.0	0.6	0.625	1	0.9
11	GATA	33	1.0	1.0625	0.48484848484848486	1	0.9
12	Ets	81	0.9	2.016	0.30864197530864196	10	0.9
13	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.9
14	Pou	69	0.3333333333333333	0.9444444444444443	0.2608695652173913	3	0.9
15	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	5	0.9
16	bZIP_1	63	0.52	1.82	0.2222222222222222	25	0.9
17	Forkhead	72	1.0	3.5	0.2222222222222222	2	0.9
18	HLH	49	1.0	1.5789473684210527	0.3877551020408163	13	0.8
19	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	3	0.8
20	Histone	93	0.5	2.5999999999999996	0.16129032258064516	8	0.8
21	zf-H2C2_5	24	1.0	0.6	0.625	1	0.8
22	GATA	33	1.0	1.0625	0.48484848484848486	1	0.8
23	Ets	81	0.8125	1.8199999999999998	0.30864197530864196	16	0.8
24	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.8
25	Pou	69	0.25	0.7083333333333333	0.2608695652173913	4	0.8
26	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	6	0.8
27	bZIP_1	63	0.52	1.82	0.2222222222222222	25	0.8
28	Homeobox	9	1.0	0.125	0.8888888888888888	1	0.8
29	Forkhead	72	1.0	3.5	0.2222222222222222	2	0.8
30	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.7
31	HLH	49	0.8666666666666667	1.368421052631579	0.3877551020408163	15	0.7
32	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	3	0.7
33	Histone	93	0.4	2.08	0.16129032258064516	10	0.7
34	zf-H2C2_5	24	1.0	0.6	0.625	1	0.7
35	GATA	33	1.0	1.0625	0.48484848484848486	2	0.7
36	Ets	81	0.7368421052631579	1.6505263157894734	0.30864197530864196	19	0.7
37	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.7
38	Pou	69	0.4	1.1333333333333333	0.2608695652173913	5	0.7
39	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	6	0.7
40	bZIP_1	63	0.5	1.75	0.2222222222222222	26	0.7
41	Homeobox	9	1.0	0.125	0.8888888888888888	1	0.7
42	Forkhead	72	1.0	3.5	0.2222222222222222	4	0.7
43	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.6
44	HLH	49	0.7647058823529411	1.2074303405572755	0.3877551020408163	17	0.6
45	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	5	0.6
46	Histone	93	0.36363636363636365	1.8909090909090909	0.16129032258064516	11	0.6
47	zf-H2C2_5	24	1.0	0.6	0.625	1	0.6
48	GATA	33	1.0	1.0625	0.48484848484848486	2	0.6
49	Ets	81	0.7272727272727273	1.6290909090909091	0.30864197530864196	22	0.6
50	Helicase_C	55	0.0	0.0	0.21818181818181817	1	0.6
51	Pou	69	0.5555555555555556	1.574074074074074	0.2608695652173913	9	0.6
52	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	7	0.6
53	bZIP_1	63	0.5	1.75	0.2222222222222222	26	0.6
54	Homeobox	9	1.0	0.125	0.8888888888888888	1	0.6
55	Forkhead	72	1.0	3.5	0.2222222222222222	5	0.6
56	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.5
57	HLH	49	0.7777777777777778	1.2280701754385965	0.3877551020408163	18	0.5
58	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	6	0.5
59	Histone	93	0.46153846153846156	2.4	0.16129032258064516	13	0.5
60	T-box	179	1.0	6.16	0.13966480446927373	1	0.5
61	zf-H2C2_5	24	1.0	0.6	0.625	1	0.5
62	GATA	33	1.0	1.0625	0.48484848484848486	2	0.5
63	Ets	81	0.72	1.6127999999999998	0.30864197530864196	25	0.5
64	Helicase_C	55	0.0	0.0	0.21818181818181817	2	0.5
65	Pou	69	0.5	1.4166666666666665	0.2608695652173913	10	0.5
66	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	8	0.5
67	bZIP_1	63	0.5	1.75	0.2222222222222222	26	0.5
68	Homeobox	9	1.0	0.125	0.8888888888888888	1	0.5
69	Forkhead	72	1.0	3.5	0.2222222222222222	5	0.5
70	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.4
71	HLH	49	0.7777777777777778	1.2280701754385965	0.3877551020408163	18	0.4
72	zf-CXXC	46	0.7777777777777778	1.3267973856209152	0.3695652173913043	9	0.4
73	Histone	93	0.4666666666666667	2.4266666666666667	0.16129032258064516	15	0.4
74	T-box	179	1.0	6.16	0.13966480446927373	1	0.4
75	zf-H2C2_5	24	1.0	0.6	0.625	2	0.4
76	GATA	33	0.6666666666666666	0.7083333333333333	0.48484848484848486	3	0.4
77	Ets	81	0.6785714285714286	1.52	0.30864197530864196	28	0.4
78	Helicase_C	55	0.0	0.0	0.21818181818181817	2	0.4
79	Pou	69	0.4166666666666667	1.1805555555555556	0.2608695652173913	12	0.4
80	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	8	0.4
81	bZIP_1	63	0.5	1.75	0.2222222222222222	26	0.4
82	Homeobox	9	1.0	0.125	0.8888888888888888	2	0.4
83	Forkhead	72	0.8571428571428571	3.0	0.2222222222222222	7	0.4
84	HMG_box	51	0.8333333333333334	0.8666666666666667	0.49019607843137253	6	0.3
85	MH1	91	0.5	3.0	0.14285714285714285	2	0.3
