	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	KOW	29	0.6896551724137931	0.3103448275862069	0.6896551724137931	29	0.5
1	HA2	96	0.0	0.0	0.010416666666666666	14	0.5
2	Ribosomal_S4	61	0.7049180327868853	0.29508196721311475	0.7049180327868853	61	0.5
3	TPR_17	31	0.5806451612903226	0.41935483870967744	0.5806451612903226	31	0.5
4	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.5
5	LRR_8	52	0.44	0.9058823529411765	0.3269230769230769	25	0.5
6	dsrm	63	0.58	0.49470588235294116	0.5396825396825397	50	0.5
7	S1	60	0.17073170731707318	1.1097560975609757	0.13333333333333333	41	0.5
8	TPR_1	29	0.5	0.4666666666666667	0.5172413793103449	28	0.5
9	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.5
10	NUDIX	120	0.0	0.0	0.1	1	0.4
11	KOW	29	0.6896551724137931	0.3103448275862069	0.6896551724137931	29	0.4
12	HA2	96	0.0	0.0	0.010416666666666666	51	0.4
13	Anticodon_1	92	0.0	0.0	0.1956521739130435	4	0.4
14	Ribosomal_S4	61	0.7049180327868853	0.29508196721311475	0.7049180327868853	61	0.4
15	TPR_17	31	0.5806451612903226	0.41935483870967744	0.5806451612903226	31	0.4
16	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.4
17	LRR_8	52	0.3269230769230769	0.6730769230769231	0.3269230769230769	52	0.4
18	Helicase_C	35	0.2571428571428571	0.7428571428571428	0.2571428571428571	35	0.4
19	dsrm	63	0.5396825396825397	0.46031746031746035	0.5396825396825397	63	0.4
20	S1	60	0.13333333333333333	0.8666666666666666	0.13333333333333333	60	0.4
21	TPR_1	29	0.5172413793103449	0.4827586206896552	0.5172413793103449	29	0.4
22	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.4
23	NUDIX	120	0.15384615384615385	1.3846153846153848	0.1	26	0.3
24	KOW	29	0.6896551724137931	0.3103448275862069	0.6896551724137931	29	0.3
25	HA2	96	0.010416666666666666	0.9895833333333333	0.010416666666666666	96	0.3
26	Anticodon_1	92	0.2073170731707317	0.8523035230352303	0.1956521739130435	82	0.3
27	Ribosomal_S4	61	0.7049180327868853	0.29508196721311475	0.7049180327868853	61	0.3
28	TPR_17	31	0.5806451612903226	0.41935483870967744	0.5806451612903226	31	0.3
29	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.3
30	LRR_8	52	0.3269230769230769	0.6730769230769231	0.3269230769230769	52	0.3
31	Helicase_C	35	0.2571428571428571	0.7428571428571428	0.2571428571428571	35	0.3
32	dsrm	63	0.5396825396825397	0.46031746031746035	0.5396825396825397	63	0.3
33	S1	60	0.13333333333333333	0.8666666666666666	0.13333333333333333	60	0.3
34	TPR_1	29	0.5172413793103449	0.4827586206896552	0.5172413793103449	29	0.3
35	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.3
36	RRM_1	55	1.0	0.5277777777777778	0.6545454545454545	1	0.2
37	NUDIX	120	0.1	0.9000000000000001	0.1	120	0.2
38	KOW	29	0.6896551724137931	0.3103448275862069	0.6896551724137931	29	0.2
39	HA2	96	0.010416666666666666	0.9895833333333333	0.010416666666666666	96	0.2
40	Anticodon_1	92	0.1956521739130435	0.8043478260869565	0.1956521739130435	92	0.2
41	Ribosomal_S4	61	0.7049180327868853	0.29508196721311475	0.7049180327868853	61	0.2
42	TPR_17	31	0.5806451612903226	0.41935483870967744	0.5806451612903226	31	0.2
43	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.2
44	LRR_8	52	0.3269230769230769	0.6730769230769231	0.3269230769230769	52	0.2
45	Helicase_C	35	0.2571428571428571	0.7428571428571428	0.2571428571428571	35	0.2
46	dsrm	63	0.5396825396825397	0.46031746031746035	0.5396825396825397	63	0.2
47	S1	60	0.13333333333333333	0.8666666666666666	0.13333333333333333	60	0.2
48	TPR_1	29	0.5172413793103449	0.4827586206896552	0.5172413793103449	29	0.2
49	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.2
50	LRR_4	32	1.0	3.571428571428571	0.21875	1	0.1
51	KH_1	55	0.875	1.1302083333333333	0.43636363636363634	8	0.1
52	S4	48	0.8260869565217391	0.19063545150501673	0.8125	23	0.1
53	PUF	21	0.6	0.3692307692307692	0.6190476190476191	5	0.1
54	RRM_1	55	0.7692307692307693	0.40598290598290604	0.6545454545454545	13	0.1
55	NUDIX	120	0.1	0.9000000000000001	0.1	120	0.1
56	KOW	29	0.6896551724137931	0.3103448275862069	0.6896551724137931	29	0.1
57	HA2	96	0.010416666666666666	0.9895833333333333	0.010416666666666666	96	0.1
58	Anticodon_1	92	0.1956521739130435	0.8043478260869565	0.1956521739130435	92	0.1
59	Ribosomal_S4	61	0.7049180327868853	0.29508196721311475	0.7049180327868853	61	0.1
60	TPR_17	31	0.5806451612903226	0.41935483870967744	0.5806451612903226	31	0.1
61	LSM	47	0.3191489361702128	0.6808510638297872	0.3191489361702128	47	0.1
62	LRR_8	52	0.3269230769230769	0.6730769230769231	0.3269230769230769	52	0.1
63	Helicase_C	35	0.2571428571428571	0.7428571428571428	0.2571428571428571	35	0.1
64	dsrm	63	0.5396825396825397	0.46031746031746035	0.5396825396825397	63	0.1
65	S1	60	0.13333333333333333	0.8666666666666666	0.13333333333333333	60	0.1
66	TPR_1	29	0.5172413793103449	0.4827586206896552	0.5172413793103449	29	0.1
67	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.1
68	LRR_4	32	0.6666666666666666	2.3809523809523805	0.21875	3	0.05
69	zf-CCHC	18	1.0	0.125	0.8888888888888888	5	0.05
70	KH_1	55	0.6060606060606061	0.7828282828282829	0.43636363636363634	33	0.05
71	S4	48	0.8125	0.1875	0.8125	48	0.05
72	PUF	21	0.6190476190476191	0.380952380952381	0.6190476190476191	21	0.05
73	WD40	15	0.0	0.0	0.06666666666666667	4	0.05
