	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	HLH	49	1.0	1.5789473684210527	0.3877551020408163	3	0.99
1	GATA	33	1.0	1.0625	0.48484848484848486	1	0.99
2	Ets	81	1.0	2.2399999999999998	0.30864197530864196	12	0.99
3	Pou	69	1.0	2.833333333333333	0.2608695652173913	1	0.99
4	zf-C4	56	0.875	1.7039473684210527	0.3392857142857143	8	0.99
5	bZIP_1	63	0.8888888888888888	3.111111111111111	0.2222222222222222	9	0.99
6	Homeobox	9	1.0	0.125	0.8888888888888888	1	0.99
7	HLH	49	1.0	1.5789473684210527	0.3877551020408163	8	0.9
8	GATA	33	1.0	1.0625	0.48484848484848486	1	0.9
9	Ets	81	0.7727272727272727	1.7309090909090907	0.30864197530864196	22	0.9
10	Pou	69	0.5	1.4166666666666665	0.2608695652173913	6	0.9
11	zf-C4	56	0.8333333333333334	1.6228070175438598	0.3392857142857143	12	0.9
12	bZIP_1	63	0.75	2.625	0.2222222222222222	16	0.9
13	Homeobox	9	1.0	0.125	0.8888888888888888	3	0.9
14	Forkhead	72	1.0	3.5	0.2222222222222222	1	0.9
15	HLH	49	1.0	1.5789473684210527	0.3877551020408163	9	0.8
16	GATA	33	1.0	1.0625	0.48484848484848486	1	0.8
17	Ets	81	0.7142857142857143	1.5999999999999999	0.30864197530864196	28	0.8
18	Pou	69	0.5	1.4166666666666665	0.2608695652173913	10	0.8
19	zf-C4	56	0.7333333333333333	1.4280701754385965	0.3392857142857143	15	0.8
20	bZIP_1	63	0.75	2.625	0.2222222222222222	16	0.8
21	Homeobox	9	1.0	0.125	0.8888888888888888	3	0.8
22	Forkhead	72	1.0	3.5	0.2222222222222222	4	0.8
23	MH1	91	0.5	3.0	0.14285714285714285	2	0.7
24	HLH	49	1.0	1.5789473684210527	0.3877551020408163	12	0.7
25	GATA	33	1.0	1.0625	0.48484848484848486	3	0.7
26	Ets	81	0.7142857142857143	1.5999999999999999	0.30864197530864196	28	0.7
27	Pou	69	0.5	1.4166666666666665	0.2608695652173913	10	0.7
28	zf-C4	56	0.7333333333333333	1.4280701754385965	0.3392857142857143	15	0.7
29	bZIP_1	63	0.7058823529411765	2.4705882352941178	0.2222222222222222	17	0.7
30	Homeobox	9	1.0	0.125	0.8888888888888888	4	0.7
31	Forkhead	72	0.8333333333333334	2.916666666666667	0.2222222222222222	6	0.7
32	MH1	91	0.5	3.0	0.14285714285714285	2	0.6
33	HLH	49	0.9333333333333333	1.473684210526316	0.3877551020408163	15	0.6
34	GATA	33	1.0	1.0625	0.48484848484848486	5	0.6
35	Ets	81	0.6451612903225806	1.4451612903225806	0.30864197530864196	31	0.6
36	Pou	69	0.4166666666666667	1.1805555555555556	0.2608695652173913	12	0.6
37	zf-C4	56	0.6875	1.3388157894736843	0.3392857142857143	16	0.6
38	bZIP_1	63	0.7058823529411765	2.4705882352941178	0.2222222222222222	17	0.6
39	Homeobox	9	1.0	0.125	0.8888888888888888	5	0.6
40	Forkhead	72	0.8333333333333334	2.916666666666667	0.2222222222222222	6	0.6
41	MH1	91	0.2	1.2000000000000002	0.14285714285714285	5	0.5
42	KH_1	48	1.0	5.857142857142857	0.14583333333333334	1	0.5
43	HLH	49	0.8823529411764706	1.3931888544891642	0.3877551020408163	17	0.5
44	GATA	33	1.0	1.0625	0.48484848484848486	6	0.5
45	Ets	81	0.6451612903225806	1.4451612903225806	0.30864197530864196	31	0.5
