	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	1	0.9
1	HLH	49	1.0	1.5789473684210527	0.3877551020408163	1	0.8
2	zf-C4	56	0.8571428571428571	1.669172932330827	0.3392857142857143	7	0.8
3	HLH	49	1.0	1.5789473684210527	0.3877551020408163	7	0.7
4	zf-C4	56	0.9	1.7526315789473685	0.3392857142857143	10	0.7
5	bZIP_1	63	0.5	1.75	0.2222222222222222	2	0.7
6	Ets	81	1.0	2.2399999999999998	0.30864197530864196	2	0.7
7	HLH	49	1.0	1.5789473684210527	0.3877551020408163	14	0.6
8	zf-C4	56	0.6875	1.3388157894736843	0.3392857142857143	16	0.6
9	KH_1	48	0.0	0.0	0.14583333333333334	1	0.6
10	Homeobox	9	1.0	0.125	0.8888888888888888	2	0.6
11	GATA	33	1.0	1.0625	0.48484848484848486	1	0.6
12	bZIP_1	63	0.8333333333333334	2.916666666666667	0.2222222222222222	6	0.6
13	Ets	81	0.875	1.96	0.30864197530864196	8	0.6
14	Pou	69	0.5	1.4166666666666665	0.2608695652173913	4	0.6
15	MH1	91	0.0	0.0	0.14285714285714285	2	0.5
16	HLH	49	0.8636363636363636	1.3636363636363638	0.3877551020408163	22	0.5
17	zf-C4	56	0.7222222222222222	1.4064327485380117	0.3392857142857143	18	0.5
18	KH_1	48	0.0	0.0	0.14583333333333334	3	0.5
19	Homeobox	9	1.0	0.125	0.8888888888888888	3	0.5
20	zf-CCHC	17	1.0	1.4285714285714286	0.4117647058823529	2	0.5
21	Forkhead	72	1.0	3.5	0.2222222222222222	3	0.5
22	GATA	33	1.0	1.0625	0.48484848484848486	5	0.5
23	bZIP_1	63	0.7857142857142857	2.75	0.2222222222222222	14	0.5
24	Ets	81	0.7647058823529411	1.712941176470588	0.30864197530864196	17	0.5
25	HMG_box	51	0.6666666666666666	0.6933333333333332	0.49019607843137253	3	0.5
26	Pou	69	0.4	1.1333333333333333	0.2608695652173913	10	0.5
27	MH1	91	0.2222222222222222	1.3333333333333333	0.14285714285714285	9	0.4
28	HLH	49	0.7916666666666666	1.25	0.3877551020408163	24	0.4
29	zf-C4	56	0.48148148148148145	0.9376218323586745	0.3392857142857143	27	0.4
30	KH_1	48	0.25	1.4642857142857142	0.14583333333333334	4	0.4
31	Homeobox	9	1.0	0.125	0.8888888888888888	8	0.4
32	zf-CCHC	17	0.75	1.0714285714285714	0.4117647058823529	4	0.4
33	Forkhead	72	0.8333333333333334	2.916666666666667	0.2222222222222222	6	0.4
34	GATA	33	0.7	0.7437499999999999	0.48484848484848486	10	0.4
35	bZIP_1	63	0.6	2.1	0.2222222222222222	20	0.4
