	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
2OG-FeII_Oxy_3	0.0007696361280977727	0.9648289673276554	0.90625	0.6875	0.20833333333333334	0.0	0.0	0.0	0.0	25	96.0	498.7534462932899	0.910980154725866	4.854861419441642	1.2704122504058439e-05	-0.3934332160894661	-0.260832656926407	0.9270833333333334	45.9191571969697	0.12556328125000002	0.3819784496753247	0.4931240936147186	0.08729692850275737	0.9052537389947356	0.30028297467169224	0.5547820195237726	0.9052537389947356	9.0	0.331510454416275	0.47436932951559185	0.9895833333333334	0.96875	0.6770833333333334	0.03125	0.03125	0.010416666666666666	0.010416666666666666	79	0.0023058776278048754	0.9388295394134449	1.0	0.7916666666666666	0.5	0.0	0.0	0.0	0.0	23	0.08385644108057022	0.87100595584089	0.975	0.6375	0.325	0.0375	0.025	0.0125	0.0	39.0	0.5151711702346802	0.6058283014115463	0.8611111111111112	0.7777777777777778	0.5833333333333334	0.3055555555555556	0.16666666666666666	0.1111111111111111	0.1111111111111111	18
7TM_GPCR_Srsx	0.00035019044298678637	0.9920699790210988	0.6498054474708171	0.17120622568093385	0.023346303501945526	0.0	0.0	0.0	0.0	8	257.0	390.401372013918	0.7172689340598788	3.3562691585542566	0.00044641189159456675	-0.3574875744565102	0.8145281176187295	10.124513618677042	44.28816079771236	0.6250209960510532	0.09792829616137294	0.27573156949725575	0.8395073897015064	0.2046569737811671	0.4440802453987785	0.4301161459097215	0.8557388766673972	16.0	0.0007109998841769992	0.925119564972781	0.8404669260700389	0.49416342412451364	0.12062256809338522	0.0	0.0	0.0	0.0	47	0.02129206620156765	0.6948696558030067	0.591304347826087	0.29130434782608694	0.14347826086956522	0.0	0.0	0.0	0.0	45	0.08852305263280869	0.9345601343481127	1.0	0.8717948717948718	0.3076923076923077	0.029914529914529916	0.008547008547008548	0.004273504273504274	0.0	99.0	0.0649326741695404	0.879986956190355	1.0	0.8953488372093024	0.36046511627906974	0.023255813953488372	0.023255813953488372	0.0	0.0	22
7tm_1	0.0003663998504634946	0.9913564017119371	0.6940298507462687	0.3358208955223881	0.018656716417910446	0.0	0.0	0.0	0.0	5	268.0	360.13060020146224	0.4362882676059289	1.5913803530620372	0.0010443833951098828	-0.45373970574225503	0.6706667710209326	39.20522388059702	45.649088943815926	0.5926028290801723	0.09676764724178095	0.3096665101242266	0.8603465549787759	0.09685599414764083	0.31100073607657386	0.9030476124405172	0.9472805294912424	16.0	0.0027576065622270107	0.8610960765330161	0.7052238805970149	0.27611940298507465	0.06716417910447761	0.0	0.0	0.0	0.0	27	0.026634138077497482	0.7194311304501321	0.6115702479338843	0.3140495867768595	0.1322314049586777	0.0	0.0	0.0	0.0	45	0.0502617210149765	0.955870853952378	1.0	0.9682539682539683	0.4074074074074074	0.015873015873015872	0.010582010582010581	0.0	0.0	87.0	0.03242810070514679	0.9692182701800345	1.0	0.9710144927536232	0.8695652173913043	0.014492753623188406	0.0	0.0	0.0	55
7tm_2	0.00016096228500828147	0.9986796865746933	0.004081632653061225	0.004081632653061225	0.0	0.0	0.0	0.0	0.0	0	245.0	1095.489108843936	0.7753202815662121	3.4857680305030065	0.0002859267575541178	-0.29783080798102046	0.8561531973265949	3.204081632653061	43.42313636855235	0.6480319660495817	0.09120416126308166	0.2599278706977126	0.8171602981512456	0.4207821658466046	0.3256409125345525	0.3727117299841887	0.8488099239580039	17.0	0.00037732432247139513	0.8964001955796816	0.19591836734693877	0.07755102040816327	0.00816326530612245	0.0	0.0	0.0	0.0	4	0.03276071697473526	0.7096808445863004	0.5469387755102041	0.2571428571428571	0.11020408163265306	0.004081632653061225	0.0	0.0	0.0	30	0.011326465755701063	0.9496419822633473	0.6489795918367347	0.19591836734693877	0.04081632653061224	0.0	0.0	0.0	0.0	7.0	0.12929287552833554	0.8400924148514427	0.7106382978723405	0.4	0.13191489361702127	0.00425531914893617	0.00425531914893617	0.00425531914893617	0.00425531914893617	46
7tm_3	0.00038971216417849064	0.9921195755368435	0.10084033613445378	0.03361344537815126	0.004201680672268907	0.0	0.0	0.0	0.0	0	238.0	926.2914417840498	0.8155975747884603	4.033113465254181	6.12973213737728e-05	-0.28685303841816445	0.7785209937244435	1.6470588235294117	45.97662628129402	0.595769530507578	0.11069071323904363	0.2931616979088286	0.7479942411758981	0.1536005311909701	0.5677239397356092	0.4074650976125277	0.7479942411758981	6.0	0.0002503693103790283	0.9351261669617762	0.38235294117647056	0.10084033613445378	0.004201680672268907	0.0	0.0	0.0	0.0	0	0.012012697756290436	0.842189487833068	0.7857142857142857	0.3949579831932773	0.12184873949579832	0.0	0.0	0.0	0.0	41	0.016008373349905014	0.9369223100982061	0.6260504201680672	0.16806722689075632	0.046218487394957986	0.0	0.0	0.0	0.0	17.0	0.023049291223287586	0.9092678094212735	0.7168949771689498	0.4063926940639269	0.1598173515981735	0.0	0.0	0.0	0.0	46
7tm_4	0.001912373467348516	0.9807432618755296	0.9535714285714286	0.7	0.1357142857142857	0.0	0.0	0.0	0.0	37	280.0	317.5121011655807	0.2079187874005392	0.3188848587899682	0.0017055403728611787	-0.4584644099382458	0.7996317926770574	25.510714285714286	42.447707156916955	0.601717497232481	0.10090885112563634	0.2965447914127308	0.4725508116247306	0.3912963804000871	0.4054612382532503	0.4365553969810992	0.5579254096491179	7.0	0.01371273212134838	0.8455509678806671	1.0	0.9607142857142857	0.55	0.0	0.0	0.0	0.0	196	0.028077105060219758	0.7186492315483017	0.6964285714285714	0.45714285714285713	0.2357142857142857	0.0035714285714285713	0.0	0.0	0.0	94	0.12253375351428986	0.9386924772540806	1.0	1.0	0.7607142857142857	0.17142857142857143	0.07142857142857142	0.025	0.007142857142857143	254.0	0.07866539806127547	0.9591834114196475	1.0	1.0	0.9380165289256198	0.08264462809917356	0.012396694214876033	0.004132231404958678	0.0	237
A2M_N_2	0.001420928630977869	0.9596600367148166	1.0	0.8129496402877698	0.35251798561151076	0.0	0.0	0.0	0.0	58	139.0	1623.50196699783	0.5771195741195743	1.6218725088725088	0.0006176561725533857	-0.25328879753340183	0.08470652049788735	0.762589928057554	50.19074825853603	0.03799789882379811	0.5636478160328879	0.39892758364736786	0.13960755098028887	0.08006231580243442	0.27390334234351216	0.20029580101697925	0.8228017453279549	5.0	0.0011771114077419045	0.8821814799378331	0.920863309352518	0.5683453237410072	0.16546762589928057	0.0	0.0	0.0	0.0	33	0.06847715377807617	0.3720228605371709	0.539568345323741	0.11510791366906475	0.04316546762589928	0.007194244604316547	0.007194244604316547	0.0	0.0	6	0.012843050993978977	0.9777541072375237	1.0	0.5323741007194245	0.02877697841726619	0.0	0.0	0.0	0.0	3.0	0.015340120531618597	0.9276223285640063	0.2949640287769784	0.05755395683453238	0.014388489208633094	0.0	0.0	0.0	0.0	4
AAA_12	0.0018215993186458945	0.9415841388409635	0.953757225433526	0.7745664739884393	0.30057803468208094	0.0	0.0	0.0	0.0	63	200.0	1718.6056596320343	0.8289713826836033	3.9011756460797202	6.252665852326839e-05	-0.09494642857142857	-0.14564918831168838	1.445	50.78437077922078	0.3543215746753247	0.2192062483766234	0.4269389063852815	0.12206031148113552	0.18542032574675416	0.3132605520684901	0.8010835742225896	0.8843697805672811	20.0	0.0005547970649786294	0.9235356424546056	0.645	0.31	0.025	0.0	0.0	0.0	0.0	0	0.02057613618671894	0.7845386521072524	0.841025641025641	0.5487179487179488	0.2564102564102564	0.0	0.0	0.0	0.0	64	0.017691768705844886	0.9495941174308462	0.745	0.295	0.045	0.0	0.0	0.0	0.0	5.0	0.1875997632741928	0.7145246250172004	0.7795698924731183	0.5268817204301075	0.3225806451612903	0.08602150537634409	0.053763440860215055	0.053763440860215055	0.043010752688172046	78
AAA_17	0.0015494190156459804	0.953356780955662	1.0	0.8455882352941176	0.5661764705882353	0.0	0.0	0.0	0.0	99	136.0	481.8758032000678	0.8420896159317213	3.671216216216216	0.0003968531358522197	-0.21891339869281046	-0.41211564171122994	1.338235294117647	54.45475108225109	0.4967618432221373	0.11330561709532298	0.39132202195272053	0.20721466377212	0.2914986221386049	0.7810001008602608	0.4384453957540821	0.9092092620709848	6.0	0.0009587397798895836	0.9054492097538401	0.8308823529411765	0.47794117647058826	0.11029411764705882	0.0	0.0	0.0	0.0	14	0.002233387902379036	0.9335815550911145	0.8785046728971962	0.5233644859813084	0.19626168224299065	0.0	0.0	0.0	0.0	26	0.011346432380378245	0.9662549425800199	0.8676470588235294	0.34558823529411764	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.3489076197147369	0.615585277827443	0.9183673469387755	0.5918367346938775	0.2857142857142857	0.07142857142857142	0.061224489795918366	0.05102040816326531	0.030612244897959183	30
AAA_18	0.003247966757044196	0.9356576256325557	0.9538461538461539	0.8307692307692308	0.6384615384615384	0.0	0.0	0.0	0.0	104	130.0	478.41928432678435	0.8660014367816091	3.822424090038314	0.00010046576144466647	-0.27470529470529464	-0.3864109501609502	1.3615384615384616	53.5186623931624	0.4835116025641025	0.13401483516483517	0.38364231823731826	0.1954520887351141	0.16561159853848875	0.8256948538892998	0.9121689991402684	0.9858116174364194	9.0	0.03056582435965538	0.7171551633915327	0.9769230769230769	0.823076923076923	0.5769230769230769	0.0	0.0	0.0	0.0	101	0.034745194017887115	0.7267279613302489	0.9423076923076923	0.7307692307692307	0.38461538461538464	0.009615384615384616	0.0	0.0	0.0	49	0.015499063767492771	0.9704141448572079	0.9692307692307692	0.5923076923076923	0.07692307692307693	0.0	0.0	0.0	0.0	8.0	0.6629589200019836	0.6263559547489812	0.958904109589041	0.7671232876712328	0.5616438356164384	0.1780821917808219	0.1506849315068493	0.1232876712328767	0.0821917808219178	43
